YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2014,6,JUN,2014-06-23T00:00:00Z,NEFAB,FAB (FIR),FTFM,819354,810562.88,801456.18
2014,6,JUN,2014-06-23T00:00:00Z,Netherlands,State (FIR),CPF,481323,478250.16000000003,465945.06
2014,6,JUN,2014-06-23T00:00:00Z,Netherlands,State (FIR),FTFM,533136,524088.05,505212.3
2014,6,JUN,2014-06-23T00:00:00Z,North Macedonia,State (FIR),CPF,58152,58052.51,56867.55
2014,6,JUN,2014-06-23T00:00:00Z,North Macedonia,State (FIR),FTFM,69591,69257.14,65695.1
2014,6,JUN,2014-06-23T00:00:00Z,Norway,State (FIR),CPF,368933,367431.56,364270.7
2014,6,JUN,2014-06-23T00:00:00Z,Norway,State (FIR),FTFM,427091,420830.43,415790.53
2014,6,JUN,2014-06-23T00:00:00Z,Poland,State (FIR),CPF,267277,266856.93,263548.53
2014,6,JUN,2014-06-23T00:00:00Z,Poland,State (FIR),FTFM,854996,845862.87,830854.09
2014,6,JUN,2014-06-23T00:00:00Z,Portugal (Continental),State (FIR),CPF,449851,447856.4,440507.76
2014,6,JUN,2014-06-23T00:00:00Z,Portugal (Continental),State (FIR),FTFM,539357,536232.33,525895.38
2014,6,JUN,2014-06-23T00:00:00Z,RP2 minus UK,Area (FIR),CPF,17922455,0,17421034.74
2014,6,JUN,2014-06-23T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,21471267,0,20482228.99
2014,6,JUN,2014-06-23T00:00:00Z,Romania,State (FIR),CPF,708883,706517.27,699301.8200000001
2014,6,JUN,2014-06-23T00:00:00Z,Romania,State (FIR),FTFM,750512,744693.83,729156.21
2014,6,JUN,2014-06-23T00:00:00Z,SES Area (RP1),Area (FIR),CPF,19219512,18831099.08,18648531.04
2014,6,JUN,2014-06-23T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,22786109,21968579.7,21696393.29
2014,6,JUN,2014-06-23T00:00:00Z,SES Area (RP2),Area (FIR),CPF,19604068,19209941.48,19027650.31
2014,6,JUN,2014-06-23T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,23202753,22374753.42,22102921.29
2014,6,JUN,2014-06-23T00:00:00Z,SW FAB,FAB (FIR),CPF,2358506,2308035.5,2269177.65
2014,6,JUN,2014-06-23T00:00:00Z,SW FAB,FAB (FIR),FTFM,2711349,2644651.15,2594063.8200000003
2014,6,JUN,2014-06-23T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,428021,426618.78,421494
2014,6,JUN,2014-06-23T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,456865,454298.86,445860.91000000003
2014,6,JUN,2014-06-23T00:00:00Z,Slovakia,State (FIR),CPF,211237,210666.2,207418.62
2014,6,JUN,2014-06-23T00:00:00Z,Slovakia,State (FIR),FTFM,223424,222013.27000000002,216684.68
2014,6,JUN,2014-06-23T00:00:00Z,Slovenia,State (FIR),CPF,96163,95748.93000000001,93765.13
2014,6,JUN,2014-06-23T00:00:00Z,Slovenia,State (FIR),FTFM,107400,107046.73,104624.29000000001
2014,6,JUN,2014-06-23T00:00:00Z,Spain,State (FIR),CPF,1909956,1868553.17,1829966.4
2014,6,JUN,2014-06-23T00:00:00Z,Spain,State (FIR),FTFM,2170403,2116111.13,2066574.97
2014,6,JUN,2014-06-23T00:00:00Z,Spain (Canarias),State (FIR),CPF,116831,115797.74,112287.56
2014,6,JUN,2014-06-23T00:00:00Z,Spain (Canarias),State (FIR),FTFM,180244,175545.9,170004.31
2014,6,JUN,2014-06-23T00:00:00Z,Spain (Continental),State (FIR),CPF,1793125,1752755.4300000002,1717678.8399999999
2014,6,JUN,2014-06-23T00:00:00Z,Spain (Continental),State (FIR),FTFM,1990159,1940565.23,1896570.6600000001
2014,6,JUN,2014-06-23T00:00:00Z,Sweden,State (FIR),CPF,627802,625481.91,620227.24
2014,6,JUN,2014-06-23T00:00:00Z,Sweden,State (FIR),FTFM,697149,690998.71,681447.23
2014,6,JUN,2014-06-23T00:00:00Z,Switzerland,State (FIR),CPF,286164,282484.10000000003,272303.04
2014,6,JUN,2014-06-23T00:00:00Z,Switzerland,State (FIR),FTFM,323342,316067.97000000003,299989.22000000003
2014,6,JUN,2014-06-23T00:00:00Z,UK (Continental),State (FIR),CPF,1681613,1644848.3599999999,1606615.58
2014,6,JUN,2014-06-23T00:00:00Z,UK (Continental),State (FIR),FTFM,1731486,1671407.1400000001,1620692.3
2014,6,JUN,2014-06-23T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,1993198,1951667.19,1914174.38
2014,6,JUN,2014-06-23T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1978526,1912243.85,1862779.7000000002
2014,6,JUN,2014-06-23T00:00:00Z,Ukraine,State (FIR),CPF,405474,402549.18,399997.73
2014,6,JUN,2014-06-23T00:00:00Z,Ukraine,State (FIR),FTFM,671706,661277.68,652053.41
2014,6,JUN,2014-06-24T00:00:00Z,Albania,State (FIR),CPF,107904,107705.88,105673.61
2014,6,JUN,2014-06-24T00:00:00Z,Albania,State (FIR),FTFM,114162,113836.5,110185.42
2014,6,JUN,2014-06-24T00:00:00Z,Armenia,State (FIR),FTFM,21779,21441.850000000002,20858.29
2014,6,JUN,2014-06-24T00:00:00Z,Austria,State (FIR),CPF,547466,544769.38,532786.11
2014,6,JUN,2014-06-24T00:00:00Z,Austria,State (FIR),FTFM,611502,602631.18,583281.99
2014,6,JUN,2014-06-24T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,2928263,2879889.7,2803168.74
2014,6,JUN,2014-06-24T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,3558947,3435377.91,3324983.46
2014,6,JUN,2014-06-24T00:00:00Z,Baltic FAB,FAB (FIR),CPF,316919,316084.05,311668.62
2014,6,JUN,2014-06-24T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,938597,928510.84,911942.3
2014,6,JUN,2014-06-24T00:00:00Z,Belgium,State (FIR),CPF,482867,479936.28,458359.13
2014,6,JUN,2014-06-24T00:00:00Z,Belgium,State (FIR),FTFM,562007,550599.5,514270.24
2014,6,JUN,2014-06-24T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,203681,202819.01,200370.15
2014,6,JUN,2014-06-24T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,191840,190969.14,187623.58000000002
2014,6,JUN,2014-06-24T00:00:00Z,Bulgaria,State (FIR),CPF,491233,485718.83,477446.89
2014,6,JUN,2014-06-24T00:00:00Z,Bulgaria,State (FIR),FTFM,544343,542471.23,526090.24
2014,6,JUN,2014-06-24T00:00:00Z,Croatia,State (FIR),CPF,398720,397668.54000000004,392437.4
2014,6,JUN,2014-06-24T00:00:00Z,Croatia,State (FIR),FTFM,441818,438067.38,430657.03
2014,6,JUN,2014-06-24T00:00:00Z,Cyprus,State (FIR),CPF,29123,29064.33,28680.39
2014,6,JUN,2014-06-24T00:00:00Z,Cyprus,State (FIR),FTFM,315221,300682.56,289456.07
2014,6,JUN,2014-06-24T00:00:00Z,Czech Republic,State (FIR),CPF,463717,461964.43,453228.67
2014,6,JUN,2014-06-24T00:00:00Z,Czech Republic,State (FIR),FTFM,497986,492288.84,478633.59
2014,6,JUN,2014-06-24T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1194876,1178349.15,1165946.45
2014,6,JUN,2014-06-24T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1294386,1281154.19,1254947.58
2014,6,JUN,2014-06-24T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,901179,896635.61,887840.1
2014,6,JUN,2014-06-24T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,998471,988062.63,972519.66
2014,6,JUN,2014-06-24T00:00:00Z,Denmark,State (FIR),CPF,281166,280549.89,277269.64
2014,6,JUN,2014-06-24T00:00:00Z,Denmark,State (FIR),FTFM,312428,309015.38,302306.10000000003
2014,6,JUN,2014-06-24T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,20266363,19760503.3,19502382.9
2014,6,JUN,2014-06-24T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,26126666,25032208.88,24659731.43
2014,6,JUN,2014-06-24T00:00:00Z,Estonia,State (FIR),CPF,51635,51480.35,50878.65
2014,6,JUN,2014-06-24T00:00:00Z,Estonia,State (FIR),FTFM,117435,117165.99,115757.73
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE,FAB (FIR),CPF,2338656,2320602,2290965.29
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE,FAB (FIR),FTFM,2541698,2501459.74,2454467.5300000003
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1737139,1724392.71,1699029.54
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1908769,1877917.9,1836874.81
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2135567,2119953.92,2091181.24
2014,6,JUN,2014-06-24T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2349966,2313196.81,2266949.33
2014,6,JUN,2014-06-24T00:00:00Z,FABEC,FAB (FIR),CPF,6619906,6482211.1,6351477.99
2014,6,JUN,2014-06-24T00:00:00Z,FABEC,FAB (FIR),FTFM,7502463,7143897.29,6963929.83
2014,6,JUN,2014-06-24T00:00:00Z,Finland,State (FIR),CPF,100040,99732.04000000001,98855.17
2014,6,JUN,2014-06-24T00:00:00Z,Finland,State (FIR),FTFM,108552,107537.67,106229.72
2014,6,JUN,2014-06-24T00:00:00Z,France,State (FIR),CPF,2786495,2734427.75,2664284.63
2014,6,JUN,2014-06-24T00:00:00Z,France,State (FIR),FTFM,3134786,2991076.42,2903252.4
2014,6,JUN,2014-06-24T00:00:00Z,Georgia,State (FIR),FTFM,88959,88598.56,86434.17
2014,6,JUN,2014-06-24T00:00:00Z,Germany,State (FIR),CPF,2629223,2598843.29,2541169.74
2014,6,JUN,2014-06-24T00:00:00Z,Germany,State (FIR),FTFM,3017314,2910142.01,2815645.49
2014,6,JUN,2014-06-24T00:00:00Z,Greece,State (FIR),CPF,980754,972277.11,958702.9500000001
2014,6,JUN,2014-06-24T00:00:00Z,Greece,State (FIR),FTFM,1023424,1003418.29,984650.79
2014,6,JUN,2014-06-24T00:00:00Z,Hungary,State (FIR),CPF,409417,408578.83,402799.51
2014,6,JUN,2014-06-24T00:00:00Z,Hungary,State (FIR),FTFM,463555,460632.51,450148.91000000003
2014,6,JUN,2014-06-24T00:00:00Z,Ireland,State (FIR),CPF,346950,346450.84,338269.05
2014,6,JUN,2014-06-24T00:00:00Z,Ireland,State (FIR),FTFM,321751,320997.72000000003,310669.49
2014,6,JUN,2014-06-24T00:00:00Z,Italy,State (FIR),CPF,1793745,1757263.38,1692375.5899999999
2014,6,JUN,2014-06-24T00:00:00Z,Italy,State (FIR),FTFM,2093877,2011749.07,1926737.1800000002
2014,6,JUN,2014-06-24T00:00:00Z,Latvia,State (FIR),CPF,62404,62251.39,61608.81
2014,6,JUN,2014-06-24T00:00:00Z,Latvia,State (FIR),FTFM,130473,129963.59,128310.7
2014,6,JUN,2014-06-24T00:00:00Z,Lithuania,State (FIR),CPF,49679,49434.81,48644.21
2014,6,JUN,2014-06-24T00:00:00Z,Lithuania,State (FIR),FTFM,101389,101275.69,99399.92
2014,6,JUN,2014-06-24T00:00:00Z,Malta,State (FIR),CPF,122843,122768.84,121653.34
2014,6,JUN,2014-06-24T00:00:00Z,Malta,State (FIR),FTFM,123467,122878.97,121210.41
2014,6,JUN,2014-06-24T00:00:00Z,Moldova,State (FIR),CPF,23960,23945.21,23701.29
2014,6,JUN,2014-06-24T00:00:00Z,Moldova,State (FIR),FTFM,30570,30506.98,30004.29
2014,6,JUN,2014-06-24T00:00:00Z,Morocco,State (FIR),CPF,99254,99122.45,97417.56
2014,6,JUN,2014-06-24T00:00:00Z,Morocco,State (FIR),FTFM,418082,411557.05,403175.47000000003
2014,6,JUN,2014-06-24T00:00:00Z,NEFAB,FAB (FIR),CPF,563428,561113.88,555884.48
2014,6,JUN,2014-06-24T00:00:00Z,NEFAB,FAB (FIR),FTFM,743436,735277.36,726703.73
2014,6,JUN,2014-06-24T00:00:00Z,Netherlands,State (FIR),CPF,466908,463754.29000000004,450476.48
2014,6,JUN,2014-06-24T00:00:00Z,Netherlands,State (FIR),FTFM,509614,500584.95,479462.78
2014,6,JUN,2014-06-24T00:00:00Z,North Macedonia,State (FIR),CPF,59737,59612.020000000004,58284.67
2014,6,JUN,2014-06-24T00:00:00Z,North Macedonia,State (FIR),FTFM,67525,67075.92,63978.49
2014,6,JUN,2014-06-24T00:00:00Z,Norway,State (FIR),CPF,349349,347772.11,344541.85000000003
2014,6,JUN,2014-06-24T00:00:00Z,Norway,State (FIR),FTFM,387944,382109.87,377378.07
2014,6,JUN,2014-06-24T00:00:00Z,Poland,State (FIR),CPF,267240,266736.4,263024.41000000003
2014,6,JUN,2014-06-24T00:00:00Z,Poland,State (FIR),FTFM,837030,827972.6,812366.5800000001
2014,6,JUN,2014-06-24T00:00:00Z,Portugal (Continental),State (FIR),CPF,380951,379689.04,369701.07
2014,6,JUN,2014-06-24T00:00:00Z,Portugal (Continental),State (FIR),FTFM,462629,460075.19,446824.77
2014,6,JUN,2014-06-24T00:00:00Z,RP2 minus UK,Area (FIR),CPF,17091354,0,16453770.01
2014,6,JUN,2014-06-24T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,20142492,0,18984608.7
2014,6,JUN,2014-06-24T00:00:00Z,Romania,State (FIR),CPF,703546,696658.84,688387.62
2014,6,JUN,2014-06-24T00:00:00Z,Romania,State (FIR),FTFM,750039,744233.29,728780.89
2014,6,JUN,2014-06-24T00:00:00Z,SES Area (RP1),Area (FIR),CPF,18356614,17895197.57,17626755.92
2014,6,JUN,2014-06-24T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,21452037,20549897.11,20159438.33
2014,6,JUN,2014-06-24T00:00:00Z,SES Area (RP2),Area (FIR),CPF,18759302,18291089.88,18023028.84
2014,6,JUN,2014-06-24T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,21895748,20982466.21,20591942.43
2014,6,JUN,2014-06-24T00:00:00Z,SW FAB,FAB (FIR),CPF,2064114,2014852.22,1929230.6
2014,6,JUN,2014-06-24T00:00:00Z,SW FAB,FAB (FIR),FTFM,2416843,2342500.13,2236174.82
2014,6,JUN,2014-06-24T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,419936,416753.63,410089.84
2014,6,JUN,2014-06-24T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,446926,444554.94,436802.06
2014,6,JUN,2014-06-24T00:00:00Z,Slovakia,State (FIR),CPF,199345,199003.44,195761.25
2014,6,JUN,2014-06-24T00:00:00Z,Slovakia,State (FIR),FTFM,210371,208927.35,203298.57
2014,6,JUN,2014-06-24T00:00:00Z,Slovenia,State (FIR),CPF,116490,116094.25,113753.97
2014,6,JUN,2014-06-24T00:00:00Z,Slovenia,State (FIR),FTFM,127590,127048.09,123754.89
2014,6,JUN,2014-06-24T00:00:00Z,Spain,State (FIR),CPF,1677870,1635784.4500000002,1554304.51
2014,6,JUN,2014-06-24T00:00:00Z,Spain,State (FIR),FTFM,1949289,1885197.6800000002,1784515.76
2014,6,JUN,2014-06-24T00:00:00Z,Spain (Canarias),State (FIR),CPF,116328,115590.18000000001,112491.1
2014,6,JUN,2014-06-24T00:00:00Z,Spain (Canarias),State (FIR),FTFM,171049,166354.71,161491.63
2014,6,JUN,2014-06-24T00:00:00Z,Spain (Continental),State (FIR),CPF,1561542,1520194.27,1441813.4100000001
2014,6,JUN,2014-06-24T00:00:00Z,Spain (Continental),State (FIR),FTFM,1778240,1718842.97,1623024.13
2014,6,JUN,2014-06-24T00:00:00Z,Sweden,State (FIR),CPF,620205,616545.51,610762.62
2014,6,JUN,2014-06-24T00:00:00Z,Sweden,State (FIR),FTFM,685647,679881.43,669845.4500000001
2014,6,JUN,2014-06-24T00:00:00Z,Switzerland,State (FIR),CPF,252343,249757.51,235397.78
2014,6,JUN,2014-06-24T00:00:00Z,Switzerland,State (FIR),FTFM,277994,272013.71,250805.22
2014,6,JUN,2014-06-24T00:00:00Z,UK (Continental),State (FIR),CPF,1667948,1631303.78,1569258.83
2014,6,JUN,2014-06-24T00:00:00Z,UK (Continental),State (FIR),FTFM,1753256,1690109.97,1607333.73
2014,6,JUN,2014-06-24T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,2015966,1972104.12,1908393.79
2014,6,JUN,2014-06-24T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,2075666,2003059.73,1918366.9
2014,6,JUN,2014-06-24T00:00:00Z,Ukraine,State (FIR),CPF,425677,422627.51,420150.15
2014,6,JUN,2014-06-24T00:00:00Z,Ukraine,State (FIR),FTFM,682022,672080.84,663489.97
2014,6,JUN,2014-06-25T00:00:00Z,Albania,State (FIR),CPF,91517,91417.68000000001,89477.54000000001
2014,6,JUN,2014-06-25T00:00:00Z,Albania,State (FIR),FTFM,101442,101115.61,97060.25
2014,6,JUN,2014-06-25T00:00:00Z,Armenia,State (FIR),FTFM,22738,22425.44,21897.170000000002
2014,6,JUN,2014-06-25T00:00:00Z,Austria,State (FIR),CPF,547454,544910.09,533523.78
2014,6,JUN,2014-06-25T00:00:00Z,Austria,State (FIR),FTFM,609984,600692.37,581509.79
2014,6,JUN,2014-06-25T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,3026739,2970817.95,2894861.16
2014,6,JUN,2014-06-25T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,3554282,3429840.21,3324952.89
2014,6,JUN,2014-06-25T00:00:00Z,Baltic FAB,FAB (FIR),CPF,341432,340723.74,335495.49
2014,6,JUN,2014-06-25T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,1003416,992177.31,974018.9500000001
2014,6,JUN,2014-06-25T00:00:00Z,Belgium,State (FIR),CPF,476549,474001.17,451194.32
2014,6,JUN,2014-06-25T00:00:00Z,Belgium,State (FIR),FTFM,553126,542167.33,505479.54000000004
2014,6,JUN,2014-06-25T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,179330,177956.41,175209.80000000002
2014,6,JUN,2014-06-25T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,192235,191353.9,188016.94
2014,6,JUN,2014-06-25T00:00:00Z,Bulgaria,State (FIR),CPF,540545,539235.52,532207.47
2014,6,JUN,2014-06-25T00:00:00Z,Bulgaria,State (FIR),FTFM,581293,579419.03,561095.29
2014,6,JUN,2014-06-25T00:00:00Z,Croatia,State (FIR),CPF,382842,379454.15,373501.04
2014,6,JUN,2014-06-25T00:00:00Z,Croatia,State (FIR),FTFM,407307,403844.27,397531.73
2014,6,JUN,2014-06-25T00:00:00Z,Cyprus,State (FIR),CPF,30447,30378.45,29773.41
2014,6,JUN,2014-06-25T00:00:00Z,Cyprus,State (FIR),FTFM,320246,304964.15,293675.83
2014,6,JUN,2014-06-25T00:00:00Z,Czech Republic,State (FIR),CPF,472258,470311.78,460642.28
2014,6,JUN,2014-06-25T00:00:00Z,Czech Republic,State (FIR),FTFM,504607,499423.92,485080.01
2014,6,JUN,2014-06-25T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1322133,1312261.78,1298610.83
2014,6,JUN,2014-06-25T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1409650,1394816.85,1364943.98
2014,6,JUN,2014-06-25T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,921324,917913.41,908139.4400000001
2014,6,JUN,2014-06-25T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,1018900,1008259.08,991539.85
2014,6,JUN,2014-06-25T00:00:00Z,Denmark,State (FIR),CPF,275037,274399.92,270761.47000000003
2014,6,JUN,2014-06-25T00:00:00Z,Denmark,State (FIR),FTFM,312988,309611.47000000003,302358.11
2014,6,JUN,2014-06-25T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,20820364,20309293.62,20057341.6
2014,6,JUN,2014-06-25T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,26733538,25599005.33,25253960.58
2014,6,JUN,2014-06-25T00:00:00Z,Estonia,State (FIR),CPF,57889,57746.55,57053.770000000004
2014,6,JUN,2014-06-25T00:00:00Z,Estonia,State (FIR),FTFM,133284,132655.6,130964.53
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE,FAB (FIR),CPF,2340962,2319755.27,2287774.44
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE,FAB (FIR),FTFM,2533743,2495427.75,2446335.42
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1777780,1764836.6800000002,1738080.81
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1933116,1902795.63,1859716.28
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2161614,2143720.87,2112540.67
2014,6,JUN,2014-06-25T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2341312,2305817.34,2258127.27
2014,6,JUN,2014-06-25T00:00:00Z,FABEC,FAB (FIR),CPF,6838645,6693484.38,6557642.95
2014,6,JUN,2014-06-25T00:00:00Z,FABEC,FAB (FIR),FTFM,7721629,7348011.46,7165064
2014,6,JUN,2014-06-25T00:00:00Z,Finland,State (FIR),CPF,110446,110166.36,109497.29000000001
2014,6,JUN,2014-06-25T00:00:00Z,Finland,State (FIR),FTFM,117199,116209.89,114867.09
2014,6,JUN,2014-06-25T00:00:00Z,France,State (FIR),CPF,2911063,2857869.24,2787420.7
2014,6,JUN,2014-06-25T00:00:00Z,France,State (FIR),FTFM,3293287,3142171.64,3054943.05
2014,6,JUN,2014-06-25T00:00:00Z,Georgia,State (FIR),FTFM,90524,89944.67,87542.39
2014,6,JUN,2014-06-25T00:00:00Z,Germany,State (FIR),CPF,2673873,2638450.58,2577699.92
2014,6,JUN,2014-06-25T00:00:00Z,Germany,State (FIR),FTFM,3024426,2914766.92,2817493.49
2014,6,JUN,2014-06-25T00:00:00Z,Greece,State (FIR),CPF,1028134,1019566.77,1005115.72
2014,6,JUN,2014-06-25T00:00:00Z,Greece,State (FIR),FTFM,1060461,1038946.53,1018620.06
2014,6,JUN,2014-06-25T00:00:00Z,Hungary,State (FIR),CPF,436784,435804.63,429308.98
2014,6,JUN,2014-06-25T00:00:00Z,Hungary,State (FIR),FTFM,476941,473947.41000000003,462655.45
2014,6,JUN,2014-06-25T00:00:00Z,Ireland,State (FIR),CPF,320924,320225.8,313142.21
2014,6,JUN,2014-06-25T00:00:00Z,Ireland,State (FIR),FTFM,279461,278603.23,270321.85
2014,6,JUN,2014-06-25T00:00:00Z,Italy,State (FIR),CPF,1827414,1784590.67,1720527.1800000002
2014,6,JUN,2014-06-25T00:00:00Z,Italy,State (FIR),FTFM,2038556,1958212.74,1880107.53
2014,6,JUN,2014-06-25T00:00:00Z,Latvia,State (FIR),CPF,64200,64089.72,63358.54
2014,6,JUN,2014-06-25T00:00:00Z,Latvia,State (FIR),FTFM,143369,142865.49,141001.33000000002
2014,6,JUN,2014-06-25T00:00:00Z,Lithuania,State (FIR),CPF,57535,57375.12,56469.340000000004
2014,6,JUN,2014-06-25T00:00:00Z,Lithuania,State (FIR),FTFM,111076,110924.34,108671.40000000001
2014,6,JUN,2014-06-25T00:00:00Z,Malta,State (FIR),CPF,136589,136475.69,135329.98
2014,6,JUN,2014-06-25T00:00:00Z,Malta,State (FIR),FTFM,136021,135438.23,133701.25
2014,6,JUN,2014-06-25T00:00:00Z,Moldova,State (FIR),CPF,23035,23003.850000000002,22730.28
2014,6,JUN,2014-06-25T00:00:00Z,Moldova,State (FIR),FTFM,30406,30364.81,29710.84
2014,6,JUN,2014-06-25T00:00:00Z,Morocco,State (FIR),CPF,105213,105104.59,103654.38
2014,6,JUN,2014-06-25T00:00:00Z,Morocco,State (FIR),FTFM,439506,434675.79000000004,427341.57
2014,6,JUN,2014-06-25T00:00:00Z,NEFAB,FAB (FIR),CPF,597575,595191.16,588543.24
2014,6,JUN,2014-06-25T00:00:00Z,NEFAB,FAB (FIR),FTFM,795141,784860.38,775602.91
2014,6,JUN,2014-06-25T00:00:00Z,Netherlands,State (FIR),CPF,515531,512103.12,497471.89
2014,6,JUN,2014-06-25T00:00:00Z,Netherlands,State (FIR),FTFM,559390,548562.0700000001,523789.42
2014,6,JUN,2014-06-25T00:00:00Z,North Macedonia,State (FIR),CPF,57055,56977.11,55721.33
2014,6,JUN,2014-06-25T00:00:00Z,North Macedonia,State (FIR),FTFM,69116,68961,65020.71
2014,6,JUN,2014-06-25T00:00:00Z,Norway,State (FIR),CPF,365040,363325.10000000003,358633.64
2014,6,JUN,2014-06-25T00:00:00Z,Norway,State (FIR),FTFM,401396,393926.04000000004,388867.78
2014,6,JUN,2014-06-25T00:00:00Z,Poland,State (FIR),CPF,283897,283432.31,279026.15
2014,6,JUN,2014-06-25T00:00:00Z,Poland,State (FIR),FTFM,891984,881846.5700000001,865002.8
2014,6,JUN,2014-06-25T00:00:00Z,Portugal (Continental),State (FIR),CPF,395261,394324.35000000003,385685.73
2014,6,JUN,2014-06-25T00:00:00Z,Portugal (Continental),State (FIR),FTFM,482396,480288.66000000003,467558.11
2014,6,JUN,2014-06-25T00:00:00Z,RP2 minus UK,Area (FIR),CPF,17653591,0,17017686.7
2014,6,JUN,2014-06-25T00:00:00Z,RP2 minus UK,Area (FIR),FTFM,20599186,0,19440926.73
2014,6,JUN,2014-06-25T00:00:00Z,Romania,State (FIR),CPF,779359,773732.48,764185.34
2014,6,JUN,2014-06-25T00:00:00Z,Romania,State (FIR),FTFM,827834,821964.29,803365.53
2014,6,JUN,2014-06-25T00:00:00Z,SES Area (RP1),Area (FIR),CPF,19004486,18541647.76,18280213.89
2014,6,JUN,2014-06-25T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,21977281,21050679.66,20685595.4
2014,6,JUN,2014-06-25T00:00:00Z,SES Area (RP2),Area (FIR),CPF,19388946,18916678.73,18655339.26
2014,6,JUN,2014-06-25T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,22390340,21453297.76,21088648.59
2014,6,JUN,2014-06-25T00:00:00Z,SW FAB,FAB (FIR),CPF,2133317,2089177.15,2018176.35
2014,6,JUN,2014-06-25T00:00:00Z,SW FAB,FAB (FIR),FTFM,2478323,2408661.74,2318982.96
2014,6,JUN,2014-06-25T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,406533,403302.92,395745.55
2014,6,JUN,2014-06-25T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,442665,440709.10000000003,432320.47000000003
2014,6,JUN,2014-06-25T00:00:00Z,Slovakia,State (FIR),CPF,218898,218347.27000000002,214733.38
2014,6,JUN,2014-06-25T00:00:00Z,Slovakia,State (FIR),FTFM,225934,224535.01,218395.54
2014,6,JUN,2014-06-25T00:00:00Z,Slovenia,State (FIR),CPF,103698,103336.40000000001,101166.85
2014,6,JUN,2014-06-25T00:00:00Z,Slovenia,State (FIR),FTFM,115842,115377.12,112239.27
2014,6,JUN,2014-06-25T00:00:00Z,Spain,State (FIR),CPF,1742870,1704753.8399999999,1637244.52
2014,6,JUN,2014-06-25T00:00:00Z,Spain,State (FIR),FTFM,1998623,1938884.76,1854210.44
2014,6,JUN,2014-06-25T00:00:00Z,Spain (Canarias),State (FIR),CPF,128943,128219.27,125152.84
