MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
9,SEP,2015-09-22T00:00:00Z,Italy,State (FIR),FTFM,1773384,1722893.69,1681072.01
9,SEP,2015-09-22T00:00:00Z,Latvia,State (FIR),CPF,111833,111609.22,110692.56
9,SEP,2015-09-22T00:00:00Z,Latvia,State (FIR),FTFM,138279,137861.32,136293.01
9,SEP,2015-09-22T00:00:00Z,Lithuania,State (FIR),CPF,95046,94864.28,93472.52
9,SEP,2015-09-22T00:00:00Z,Lithuania,State (FIR),FTFM,95875,95794.38,93981.39
9,SEP,2015-09-22T00:00:00Z,Malta,State (FIR),CPF,109077,108911.58,107954.15000000001
9,SEP,2015-09-22T00:00:00Z,Malta,State (FIR),FTFM,110062,109618.08,107489.03
9,SEP,2015-09-22T00:00:00Z,Moldova,State (FIR),CPF,14387,14294.220000000001,14156.460000000001
9,SEP,2015-09-22T00:00:00Z,Moldova,State (FIR),FTFM,16155,16116.06,15777.800000000001
9,SEP,2015-09-22T00:00:00Z,Morocco,State (FIR),CPF,124288,124137.23,122182.7
9,SEP,2015-09-22T00:00:00Z,Morocco,State (FIR),FTFM,446027,440641.52,434663.39
9,SEP,2015-09-22T00:00:00Z,NEFAB,FAB (FIR),CPF,746740,742974.16,737460.5
9,SEP,2015-09-22T00:00:00Z,NEFAB,FAB (FIR),FTFM,807424,800072.78,790943.2000000001
9,SEP,2015-09-22T00:00:00Z,Netherlands,State (FIR),CPF,500575,497185.28,485201.59
9,SEP,2015-09-22T00:00:00Z,Netherlands,State (FIR),FTFM,517554,507657.49,489601.85000000003
9,SEP,2015-09-22T00:00:00Z,North Macedonia,State (FIR),CPF,49491,49425.47,48606.61
9,SEP,2015-09-22T00:00:00Z,North Macedonia,State (FIR),FTFM,63224,63011.62,60279.950000000004
9,SEP,2015-09-22T00:00:00Z,Norway,State (FIR),CPF,420443,417650.19,414435.73
9,SEP,2015-09-22T00:00:00Z,Norway,State (FIR),FTFM,407124,401622.37,396274.22000000003
9,SEP,2015-09-22T00:00:00Z,Poland,State (FIR),CPF,749591,747109.4400000001,738801.4
9,SEP,2015-09-22T00:00:00Z,Poland,State (FIR),FTFM,767902,758367.78,742713.5
9,SEP,2015-09-22T00:00:00Z,Portugal (Continental),State (FIR),CPF,516826,515762.37,508599.46
9,SEP,2015-09-22T00:00:00Z,Portugal (Continental),State (FIR),FTFM,542054,539567.6,530941.22
9,SEP,2015-09-22T00:00:00Z,Romania,State (FIR),CPF,770795,769463.04,763428.62
9,SEP,2015-09-22T00:00:00Z,Romania,State (FIR),FTFM,768991,764071.03,746426.56
9,SEP,2015-09-22T00:00:00Z,SES Area (RP1),Area (FIR),CPF,21345089,20907271.02,20723679.34
9,SEP,2015-09-22T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,21820846,21042029.93,20771761.45
9,SEP,2015-09-22T00:00:00Z,SES Area (RP2),Area (FIR),CPF,21732744,21289352.79,21106182.67
9,SEP,2015-09-22T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,22225545,21436764.04,21166634.44
9,SEP,2015-09-22T00:00:00Z,SW FAB,FAB (FIR),CPF,2580040,2532494.25,2491531.62
9,SEP,2015-09-22T00:00:00Z,SW FAB,FAB (FIR),FTFM,2652223,2590583.36,2542886.69
9,SEP,2015-09-22T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,462223,461548.09,455987.91000000003
9,SEP,2015-09-22T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,468708,466973.97000000003,458761.95
9,SEP,2015-09-22T00:00:00Z,Slovakia,State (FIR),CPF,209482,209068.32,205493.4
9,SEP,2015-09-22T00:00:00Z,Slovakia,State (FIR),FTFM,210256,209002.83000000002,202270.39
9,SEP,2015-09-22T00:00:00Z,Slovenia,State (FIR),CPF,104337,104204.74,102677.33
9,SEP,2015-09-22T00:00:00Z,Slovenia,State (FIR),FTFM,109526,109247.46,106776.07
9,SEP,2015-09-22T00:00:00Z,Spain,State (FIR),CPF,2063559,2022602.84,1983248.8900000001
9,SEP,2015-09-22T00:00:00Z,Spain,State (FIR),FTFM,2109506,2056825.08,2011264.63
9,SEP,2015-09-22T00:00:00Z,Spain (Canarias),State (FIR),CPF,143720,142248.85,139135.52
9,SEP,2015-09-22T00:00:00Z,Spain (Canarias),State (FIR),FTFM,182108,177575.87,173236.84
9,SEP,2015-09-22T00:00:00Z,Spain (Continental),State (FIR),CPF,1919839,1880353.99,1844113.37
9,SEP,2015-09-22T00:00:00Z,Spain (Continental),State (FIR),FTFM,1927398,1879249.22,1838027.79
9,SEP,2015-09-22T00:00:00Z,Sweden,State (FIR),CPF,682811,680824.77,675544.01
9,SEP,2015-09-22T00:00:00Z,Sweden,State (FIR),FTFM,685898,680558.88,671216.29
9,SEP,2015-09-22T00:00:00Z,Switzerland,State (FIR),CPF,294963,290682.36,281076.77
9,SEP,2015-09-22T00:00:00Z,Switzerland,State (FIR),FTFM,302670,295631.46,280698.35000000003
9,SEP,2015-09-22T00:00:00Z,Turkiye,State (FIR),CPF,83150,82222.06,79924.92
9,SEP,2015-09-22T00:00:00Z,Turkiye,State (FIR),FTFM,2398782,2332896.04,2284873.35
9,SEP,2015-09-22T00:00:00Z,UK (Continental),State (FIR),CPF,1842082,1801875.6600000001,1760072.4
9,SEP,2015-09-22T00:00:00Z,UK (Continental),State (FIR),FTFM,1654387,1596269.57,1547076.17
9,SEP,2015-09-22T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,2242010,2196524.27,2154691.35
9,SEP,2015-09-22T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1834810,1770307.76,1722549
9,SEP,2015-09-23T00:00:00Z,Albania,State (FIR),CPF,83369,83253.22,81866
9,SEP,2015-09-23T00:00:00Z,Albania,State (FIR),FTFM,87588,87394.17,83890.62
9,SEP,2015-09-23T00:00:00Z,Armenia,State (FIR),FTFM,14321,14216.7,13691.56
9,SEP,2015-09-23T00:00:00Z,Austria,State (FIR),CPF,595114,593341.43,582434.72
9,SEP,2015-09-23T00:00:00Z,Austria,State (FIR),FTFM,599927,594028.85,576443.29
9,SEP,2015-09-23T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,2720020,2678512.12,2633994.01
9,SEP,2015-09-23T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,2972228,2878062.34,2811115.7
9,SEP,2015-09-23T00:00:00Z,Baltic FAB,FAB (FIR),CPF,892514,888945,878763.51
9,SEP,2015-09-23T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,909688,897682.05,880413.67
9,SEP,2015-09-23T00:00:00Z,Belgium,State (FIR),CPF,449060,445188.07,430550.95
9,SEP,2015-09-23T00:00:00Z,Belgium,State (FIR),FTFM,479042,468987.74,444585.19
9,SEP,2015-09-23T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,204051,203719.46,201768.02000000002
9,SEP,2015-09-23T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,205676,204669.44,201515.35
9,SEP,2015-09-23T00:00:00Z,Bulgaria,State (FIR),CPF,341784,341217.06,337598.11
9,SEP,2015-09-23T00:00:00Z,Bulgaria,State (FIR),FTFM,596683,594871.8200000001,578939.64
9,SEP,2015-09-23T00:00:00Z,Croatia,State (FIR),CPF,360842,359723.21,355298.36
9,SEP,2015-09-23T00:00:00Z,Croatia,State (FIR),FTFM,376499,373393.44,367308.76
9,SEP,2015-09-23T00:00:00Z,Cyprus,State (FIR),CPF,16692,16592,16158.33
9,SEP,2015-09-23T00:00:00Z,Cyprus,State (FIR),FTFM,223421,207943.45,199152.63
9,SEP,2015-09-23T00:00:00Z,Czech Republic,State (FIR),CPF,517222,515446.16000000003,505759.43
9,SEP,2015-09-23T00:00:00Z,Czech Republic,State (FIR),FTFM,526043,520686.19,506223.46
9,SEP,2015-09-23T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1151982,1148283.07,1139969.15
9,SEP,2015-09-23T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1405817,1393567.58,1366181.06
9,SEP,2015-09-23T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,1018108,1013482.18,1005056.09
9,SEP,2015-09-23T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,1046413,1036354.04,1019824.07
9,SEP,2015-09-23T00:00:00Z,Denmark,State (FIR),CPF,309751,308563.38,305720.23
9,SEP,2015-09-23T00:00:00Z,Denmark,State (FIR),FTFM,333927,331051.54,323675.97000000003
9,SEP,2015-09-23T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,23269413,22787750.01,22619422.05
9,SEP,2015-09-23T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,26575644,25580972.92,25330483.3
9,SEP,2015-09-23T00:00:00Z,Estonia,State (FIR),CPF,74682,74537.16,73857.1
9,SEP,2015-09-23T00:00:00Z,Estonia,State (FIR),FTFM,123013,122607.8,121084.38
9,SEP,2015-09-23T00:00:00Z,FAB CE,FAB (FIR),CPF,2527886,2512198.95,2482873.8
9,SEP,2015-09-23T00:00:00Z,FAB CE,FAB (FIR),FTFM,2568767,2534638.79,2486283.22
9,SEP,2015-09-23T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1960938,1948704.8,1923753.25
9,SEP,2015-09-23T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,1984807,1957874.99,1915678.67
9,SEP,2015-09-23T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2322458,2308009.11,2279728.38
9,SEP,2015-09-23T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2361974,2330372.68,2283652.22
9,SEP,2015-09-23T00:00:00Z,FABEC,FAB (FIR),CPF,8318543,8160686.62,8031586.35
9,SEP,2015-09-23T00:00:00Z,FABEC,FAB (FIR),FTFM,8463010,8119789.14,7950806.0600000005
9,SEP,2015-09-23T00:00:00Z,Finland,State (FIR),CPF,143059,142728.63,141922.53
9,SEP,2015-09-23T00:00:00Z,Finland,State (FIR),FTFM,142739,141904.92,140554.89
9,SEP,2015-09-23T00:00:00Z,France,State (FIR),CPF,4247639,4169292.71,4090491.86
9,SEP,2015-09-23T00:00:00Z,France,State (FIR),FTFM,4271032,4105942.14,4011345.98
9,SEP,2015-09-23T00:00:00Z,Georgia,State (FIR),FTFM,96940,96517.78,93387.82
9,SEP,2015-09-23T00:00:00Z,Germany,State (FIR),CPF,2802746,2771854.61,2722055.06
9,SEP,2015-09-23T00:00:00Z,Germany,State (FIR),FTFM,2864572,2776420.83,2697772.29
9,SEP,2015-09-23T00:00:00Z,Greece,State (FIR),CPF,903651,895166.99,883599.04
9,SEP,2015-09-23T00:00:00Z,Greece,State (FIR),FTFM,915165,895843.92,875912.0700000001
9,SEP,2015-09-23T00:00:00Z,Hungary,State (FIR),CPF,528965,528112.72,521872.07
9,SEP,2015-09-23T00:00:00Z,Hungary,State (FIR),FTFM,533701,532211.65,519519.45
9,SEP,2015-09-23T00:00:00Z,Ireland,State (FIR),CPF,356025,355735.13,351338.29
9,SEP,2015-09-23T00:00:00Z,Ireland,State (FIR),FTFM,178984,178537.44,174065.82
9,SEP,2015-09-23T00:00:00Z,Italy,State (FIR),CPF,1694544,1665585.33,1630286.6
9,SEP,2015-09-23T00:00:00Z,Italy,State (FIR),FTFM,1718568,1666650.24,1623981.56
9,SEP,2015-09-23T00:00:00Z,Latvia,State (FIR),CPF,106153,105961.85,104952.34
9,SEP,2015-09-23T00:00:00Z,Latvia,State (FIR),FTFM,133865,133406.59,131675.54
9,SEP,2015-09-23T00:00:00Z,Lithuania,State (FIR),CPF,107303,107079.93000000001,105430.92
9,SEP,2015-09-23T00:00:00Z,Lithuania,State (FIR),FTFM,107578,107466.03,105283.34
9,SEP,2015-09-23T00:00:00Z,Malta,State (FIR),CPF,100556,100346.28,99507.79000000001
9,SEP,2015-09-23T00:00:00Z,Malta,State (FIR),FTFM,105709,105119.65000000001,102949.82
9,SEP,2015-09-23T00:00:00Z,Moldova,State (FIR),CPF,18448,18415.3,18233.47
9,SEP,2015-09-23T00:00:00Z,Moldova,State (FIR),FTFM,20593,20556.95,20037.05
9,SEP,2015-09-23T00:00:00Z,Morocco,State (FIR),CPF,132096,131959.97,130263.32
9,SEP,2015-09-23T00:00:00Z,Morocco,State (FIR),FTFM,457918,452933.47000000003,446986.96
9,SEP,2015-09-23T00:00:00Z,NEFAB,FAB (FIR),CPF,745856,742551.37,737097.04
9,SEP,2015-09-23T00:00:00Z,NEFAB,FAB (FIR),FTFM,808996,800934.92,791904.76
9,SEP,2015-09-23T00:00:00Z,Netherlands,State (FIR),CPF,523688,520211.99,508104.69
9,SEP,2015-09-23T00:00:00Z,Netherlands,State (FIR),FTFM,544785,534653.86,516054.36
9,SEP,2015-09-23T00:00:00Z,North Macedonia,State (FIR),CPF,58183,58108.31,57344.55
9,SEP,2015-09-23T00:00:00Z,North Macedonia,State (FIR),FTFM,72712,72508.31,69463.78
9,SEP,2015-09-23T00:00:00Z,Norway,State (FIR),CPF,422511,420023.60000000003,416882.81
9,SEP,2015-09-23T00:00:00Z,Norway,State (FIR),FTFM,410203,404502.44,399386.25
9,SEP,2015-09-23T00:00:00Z,Poland,State (FIR),CPF,785211,782308,773332.59
9,SEP,2015-09-23T00:00:00Z,Poland,State (FIR),FTFM,802110,791219.39,775130.33
9,SEP,2015-09-23T00:00:00Z,Portugal (Continental),State (FIR),CPF,504654,503224.31,496566.72000000003
9,SEP,2015-09-23T00:00:00Z,Portugal (Continental),State (FIR),FTFM,524228,521950.68,513528.37
9,SEP,2015-09-23T00:00:00Z,Romania,State (FIR),CPF,809640,807785.66,801819.53
9,SEP,2015-09-23T00:00:00Z,Romania,State (FIR),FTFM,808723,803731.22,786813.02
9,SEP,2015-09-23T00:00:00Z,SES Area (RP1),Area (FIR),CPF,21565241,21121673.28,20941325.44
9,SEP,2015-09-23T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,22064151,21262570.71,20990556.56
9,SEP,2015-09-23T00:00:00Z,SES Area (RP2),Area (FIR),CPF,21930567,21480678.27,21301047.66
9,SEP,2015-09-23T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,22442101,21630428.11,21359269.75
9,SEP,2015-09-23T00:00:00Z,SW FAB,FAB (FIR),CPF,2569535,2523634.08,2483397.56
9,SEP,2015-09-23T00:00:00Z,SW FAB,FAB (FIR),FTFM,2646041,2584347.12,2535164.64
9,SEP,2015-09-23T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,460036,459347.14,454078.32
9,SEP,2015-09-23T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,467015,465308.87,457231.81
9,SEP,2015-09-23T00:00:00Z,Slovakia,State (FIR),CPF,215886,215433.33000000002,211719
9,SEP,2015-09-23T00:00:00Z,Slovakia,State (FIR),FTFM,214687,213166.7,205967.88
9,SEP,2015-09-23T00:00:00Z,Slovenia,State (FIR),CPF,104202,104032.58,102398.46
9,SEP,2015-09-23T00:00:00Z,Slovenia,State (FIR),FTFM,110278,109904.64,107339.12
9,SEP,2015-09-23T00:00:00Z,Spain,State (FIR),CPF,2064494,2025383.2,1986452.69
9,SEP,2015-09-23T00:00:00Z,Spain,State (FIR),FTFM,2120745,2067660.97,2020525.56
9,SEP,2015-09-23T00:00:00Z,Spain (Canarias),State (FIR),CPF,156024,154757.6,152227.07
9,SEP,2015-09-23T00:00:00Z,Spain (Canarias),State (FIR),FTFM,209692,205248.41,201301.6
9,SEP,2015-09-23T00:00:00Z,Spain (Continental),State (FIR),CPF,1908470,1870625.5899999999,1834225.63
9,SEP,2015-09-23T00:00:00Z,Spain (Continental),State (FIR),FTFM,1911053,1862412.56,1819223.96
9,SEP,2015-09-23T00:00:00Z,Sweden,State (FIR),CPF,708845,705669.87,699820.56
9,SEP,2015-09-23T00:00:00Z,Sweden,State (FIR),FTFM,712729,706799.02,696390.04
9,SEP,2015-09-23T00:00:00Z,Switzerland,State (FIR),CPF,294368,289721.51,279373.22000000003
9,SEP,2015-09-23T00:00:00Z,Switzerland,State (FIR),FTFM,302048,295025.84,279684.46
9,SEP,2015-09-23T00:00:00Z,Turkiye,State (FIR),CPF,91342,90851.26,89112.17
9,SEP,2015-09-23T00:00:00Z,Turkiye,State (FIR),FTFM,2443104,2377634.51,2329209.71
9,SEP,2015-09-23T00:00:00Z,UK (Continental),State (FIR),CPF,1820712,1784808.94,1745600.87
9,SEP,2015-09-23T00:00:00Z,UK (Continental),State (FIR),FTFM,1635940,1580372.1,1533221.85
9,SEP,2015-09-23T00:00:00Z,UK-Ireland FAB,FAB (FIR),CPF,2176563,2135223.08,2096767.42
9,SEP,2015-09-23T00:00:00Z,UK-Ireland FAB,FAB (FIR),FTFM,1814618,1752739.31,1706983.37
9,SEP,2015-09-24T00:00:00Z,Albania,State (FIR),CPF,97241,96838.57,95001.04000000001
9,SEP,2015-09-24T00:00:00Z,Albania,State (FIR),FTFM,98742,98436.49,95210.17
9,SEP,2015-09-24T00:00:00Z,Armenia,State (FIR),FTFM,13477,13354.67,12812.39
9,SEP,2015-09-24T00:00:00Z,Austria,State (FIR),CPF,566049,564099.33,553849.73
9,SEP,2015-09-24T00:00:00Z,Austria,State (FIR),FTFM,569468,563785.98,547121.61
9,SEP,2015-09-24T00:00:00Z,BLUE MED FAB,FAB (FIR),CPF,2944600,2900925.14,2856927.6
9,SEP,2015-09-24T00:00:00Z,BLUE MED FAB,FAB (FIR),FTFM,3322208,3220785.67,3149310.76
9,SEP,2015-09-24T00:00:00Z,Baltic FAB,FAB (FIR),CPF,898579,894459.48,884567.37
9,SEP,2015-09-24T00:00:00Z,Baltic FAB,FAB (FIR),FTFM,913978,902623.21,886193.88
9,SEP,2015-09-24T00:00:00Z,Belgium,State (FIR),CPF,463961,459395.49,444362.36
9,SEP,2015-09-24T00:00:00Z,Belgium,State (FIR),FTFM,481128,470793.7,446025.61
9,SEP,2015-09-24T00:00:00Z,Bosnia and Herzegovina,State (FIR),CPF,209126,208422.64,205764.21
9,SEP,2015-09-24T00:00:00Z,Bosnia and Herzegovina,State (FIR),FTFM,197680,196673.53,193636.14
9,SEP,2015-09-24T00:00:00Z,Bulgaria,State (FIR),CPF,354699,354071.45,350011.4
9,SEP,2015-09-24T00:00:00Z,Bulgaria,State (FIR),FTFM,597269,595796.04,579010.48
9,SEP,2015-09-24T00:00:00Z,Croatia,State (FIR),CPF,359148,355716.57,351181.85000000003
9,SEP,2015-09-24T00:00:00Z,Croatia,State (FIR),FTFM,376042,373486.11,367976.5
9,SEP,2015-09-24T00:00:00Z,Cyprus,State (FIR),CPF,28648,28571.55,28104.72
9,SEP,2015-09-24T00:00:00Z,Cyprus,State (FIR),FTFM,375617,356207.98,342187.26
9,SEP,2015-09-24T00:00:00Z,Czech Republic,State (FIR),CPF,564045,561952.0700000001,551197.11
9,SEP,2015-09-24T00:00:00Z,Czech Republic,State (FIR),FTFM,567599,562042.37,546595.23
9,SEP,2015-09-24T00:00:00Z,DANUBE FAB,FAB (FIR),CPF,1158778,1154123.83,1145105.9
9,SEP,2015-09-24T00:00:00Z,DANUBE FAB,FAB (FIR),FTFM,1392945,1381619.1400000001,1352618.8599999999
9,SEP,2015-09-24T00:00:00Z,DK-SE FAB,FAB (FIR),CPF,1017849,1014233.35,1005687.2
9,SEP,2015-09-24T00:00:00Z,DK-SE FAB,FAB (FIR),FTFM,1043594,1033523.57,1016494.86
9,SEP,2015-09-24T00:00:00Z,Denmark,State (FIR),CPF,321052,320450.33,317268.54
9,SEP,2015-09-24T00:00:00Z,Denmark,State (FIR),FTFM,343255,339957.3,332232.3
9,SEP,2015-09-24T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),CPF,23968645,23476846.6,23302193.53
9,SEP,2015-09-24T00:00:00Z,EUROCONTROL Area (PRR),Area (FIR),FTFM,27339739,26320619.26,26069106.62
9,SEP,2015-09-24T00:00:00Z,Estonia,State (FIR),CPF,80874,80717.68000000001,79975.19
9,SEP,2015-09-24T00:00:00Z,Estonia,State (FIR),FTFM,134285,133978.31,132456.53
9,SEP,2015-09-24T00:00:00Z,FAB CE,FAB (FIR),CPF,2553428,2534660.13,2504143.52
9,SEP,2015-09-24T00:00:00Z,FAB CE,FAB (FIR),FTFM,2574022,2541016.24,2492817.91
9,SEP,2015-09-24T00:00:00Z,FAB CE (SES RP1),FAB (FIR),CPF,1986691,1974298.01,1948742.57
9,SEP,2015-09-24T00:00:00Z,FAB CE (SES RP1),FAB (FIR),FTFM,2001712,1974925.29,1932618.05
9,SEP,2015-09-24T00:00:00Z,FAB CE (SES RP2),FAB (FIR),CPF,2345766,2328992.59,2299849.81
9,SEP,2015-09-24T00:00:00Z,FAB CE (SES RP2),FAB (FIR),FTFM,2377383,2346761.61,2300226
9,SEP,2015-09-24T00:00:00Z,FABEC,FAB (FIR),CPF,8527762,8369150.83,8239729.6
9,SEP,2015-09-24T00:00:00Z,FABEC,FAB (FIR),FTFM,8631474,8283115.24,8114569.32
9,SEP,2015-09-24T00:00:00Z,Finland,State (FIR),CPF,135023,134559.5,133741.12
9,SEP,2015-09-24T00:00:00Z,Finland,State (FIR),FTFM,136705,136013.03,134648.34
9,SEP,2015-09-24T00:00:00Z,France,State (FIR),CPF,4403866,4324829.32,4246472.66
9,SEP,2015-09-24T00:00:00Z,France,State (FIR),FTFM,4420588,4249739.97,4157398.35
9,SEP,2015-09-24T00:00:00Z,Georgia,State (FIR),FTFM,102402,101997.5,98857.2
9,SEP,2015-09-24T00:00:00Z,Germany,State (FIR),CPF,2814433,2783870.18,2735198.37
9,SEP,2015-09-24T00:00:00Z,Germany,State (FIR),FTFM,2872787,2783621.2199999997,2705968.23
9,SEP,2015-09-24T00:00:00Z,Greece,State (FIR),CPF,1050691,1041254.98,1028113.18
9,SEP,2015-09-24T00:00:00Z,Greece,State (FIR),FTFM,1051600,1032834.07,1012856.43
9,SEP,2015-09-24T00:00:00Z,Hungary,State (FIR),CPF,523602,522850.10000000003,516624.19
9,SEP,2015-09-24T00:00:00Z,Hungary,State (FIR),FTFM,528316,526624.87,514238.22000000003
9,SEP,2015-09-24T00:00:00Z,Ireland,State (FIR),CPF,420484,420099.65,415485.13
9,SEP,2015-09-24T00:00:00Z,Ireland,State (FIR),FTFM,204712,204123.6,199688.87
9,SEP,2015-09-24T00:00:00Z,Italy,State (FIR),CPF,1780057,1751284.62,1716374.77
9,SEP,2015-09-24T00:00:00Z,Italy,State (FIR),FTFM,1804169,1749077.4500000002,1705587.69
9,SEP,2015-09-24T00:00:00Z,Latvia,State (FIR),CPF,117397,117193.43000000001,116195.8
9,SEP,2015-09-24T00:00:00Z,Latvia,State (FIR),FTFM,151108,150647.55000000002,148947.9
9,SEP,2015-09-24T00:00:00Z,Lithuania,State (FIR),CPF,102491,102308.47,100835.52
9,SEP,2015-09-24T00:00:00Z,Lithuania,State (FIR),FTFM,101473,101381.39,99434.91
9,SEP,2015-09-24T00:00:00Z,Malta,State (FIR),CPF,87602,87426.91,86669.81
9,SEP,2015-09-24T00:00:00Z,Malta,State (FIR),FTFM,91334,90844.98,89076.99
9,SEP,2015-09-24T00:00:00Z,Moldova,State (FIR),CPF,16660,16615.41,16421.72
9,SEP,2015-09-24T00:00:00Z,Moldova,State (FIR),FTFM,19799,19758.78,19376.93
9,SEP,2015-09-24T00:00:00Z,Morocco,State (FIR),CPF,136609,136447.18,134267.82
9,SEP,2015-09-24T00:00:00Z,Morocco,State (FIR),FTFM,471139,463682.10000000003,456849.41000000003
9,SEP,2015-09-24T00:00:00Z,NEFAB,FAB (FIR),CPF,788214,784445.21,778192.6
9,SEP,2015-09-24T00:00:00Z,NEFAB,FAB (FIR),FTFM,872669,865110.4400000001,855054.22
9,SEP,2015-09-24T00:00:00Z,Netherlands,State (FIR),CPF,540048,536151.5700000001,523577.13
9,SEP,2015-09-24T00:00:00Z,Netherlands,State (FIR),FTFM,547373,536902.97,517709.09
9,SEP,2015-09-24T00:00:00Z,North Macedonia,State (FIR),CPF,55360,55287.1,54549.22
9,SEP,2015-09-24T00:00:00Z,North Macedonia,State (FIR),FTFM,68629,68445.05,65829.85
9,SEP,2015-09-24T00:00:00Z,Norway,State (FIR),CPF,454705,451902.06,448077.17
9,SEP,2015-09-24T00:00:00Z,Norway,State (FIR),FTFM,450541,444946.81,438972.3
9,SEP,2015-09-24T00:00:00Z,Poland,State (FIR),CPF,796088,792733.46,783731.85
9,SEP,2015-09-24T00:00:00Z,Poland,State (FIR),FTFM,812505,802438.14,786758.97
9,SEP,2015-09-24T00:00:00Z,Portugal (Continental),State (FIR),CPF,573755,572723.4,565438.1900000001
9,SEP,2015-09-24T00:00:00Z,Portugal (Continental),State (FIR),FTFM,596856,594243.3,585011.08
9,SEP,2015-09-24T00:00:00Z,Romania,State (FIR),CPF,803937,801147.39,794943.77
9,SEP,2015-09-24T00:00:00Z,Romania,State (FIR),FTFM,796205,791294.6,774132.04
9,SEP,2015-09-24T00:00:00Z,SES Area (RP1),Area (FIR),CPF,22253579,21808145.75,21621467.24
9,SEP,2015-09-24T00:00:00Z,SES Area (RP1),Area (FIR),FTFM,22787375,21977608.76,21696150.46
9,SEP,2015-09-24T00:00:00Z,SES Area (RP2),Area (FIR),CPF,22609627,22156150.71,21969605.34
9,SEP,2015-09-24T00:00:00Z,SES Area (RP2),Area (FIR),FTFM,23160596,22342535.42,22061411.06
9,SEP,2015-09-24T00:00:00Z,SW FAB,FAB (FIR),CPF,2629674,2583141.18,2543110.95
9,SEP,2015-09-24T00:00:00Z,SW FAB,FAB (FIR),FTFM,2705871,2644999.16,2598615.01
9,SEP,2015-09-24T00:00:00Z,Serbia and Montenegro,State (FIR),CPF,472942,471108.54000000004,465304.75
9,SEP,2015-09-24T00:00:00Z,Serbia and Montenegro,State (FIR),FTFM,477808,476320.68,468458.72000000003
9,SEP,2015-09-24T00:00:00Z,Slovakia,State (FIR),CPF,228157,227700.54,223861
9,SEP,2015-09-24T00:00:00Z,Slovakia,State (FIR),FTFM,224283,222884.56,215552.13
9,SEP,2015-09-24T00:00:00Z,Slovenia,State (FIR),CPF,104298,104171.09,102696.69
9,SEP,2015-09-24T00:00:00Z,Slovenia,State (FIR),FTFM,109547,109208.43000000001,106712.25
9,SEP,2015-09-24T00:00:00Z,Spain,State (FIR),CPF,2055859,2016107.42,1977629.9500000002
9,SEP,2015-09-24T00:00:00Z,Spain,State (FIR),FTFM,2105221,2054005,2009855.43
9,SEP,2015-09-24T00:00:00Z,Spain (Canarias),State (FIR),CPF,149447,147471.84,144251.85
9,SEP,2015-09-24T00:00:00Z,Spain (Canarias),State (FIR),FTFM,197056,192489.47,188306.47
9,SEP,2015-09-24T00:00:00Z,Spain (Continental),State (FIR),CPF,1906412,1868635.58,1833378.1
9,SEP,2015-09-24T00:00:00Z,Spain (Continental),State (FIR),FTFM,1908165,1861515.53,1821548.96
9,SEP,2015-09-24T00:00:00Z,Sweden,State (FIR),CPF,696543,693773.33,688165.89
9,SEP,2015-09-24T00:00:00Z,Sweden,State (FIR),FTFM,700166,694537.59,684092.13
9,SEP,2015-09-24T00:00:00Z,Switzerland,State (FIR),CPF,306217,301245.16000000003,290890.07
9,SEP,2015-09-24T00:00:00Z,Switzerland,State (FIR),FTFM,309085,301880.25,286918.74
9,SEP,2015-09-24T00:00:00Z,Turkiye,State (FIR),CPF,93729,93015.08,90853.57
9,SEP,2015-09-24T00:00:00Z,Turkiye,State (FIR),FTFM,2521753,2451937.81,2400788.15
9,SEP,2015-09-24T00:00:00Z,UK (Continental),State (FIR),CPF,1867244,1830686.3599999999,1790523.83
