YEAR,Country_code,DIST_FLOWN_KM,DIST_DIRECT_KM,HFE_EFF,Year,Country_Code,Pollutant_name,Emissions
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Ni,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,PCB,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,PM10,0.6739295740506522
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,PM2.5,0.6167909694147339
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Pb,14.223999999999997
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,SOx,6.247522138315326
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Se,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,TSP,0.8106883724506522
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,Zn,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,benzo(a),0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,benzo(b),0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,benzo(k),0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,dioxin,0.0
2014,FR,5119.195882,4984.77898122,1.0269654685366014,2014,FR,total PAH,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,As,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,BC,0.09303481044288
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,CO,2.726634461397
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Cd,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Cr,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Cu,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,HCB,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Hg,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Indeno,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,NH3,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,NMVOC,0.0288228954729999
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,NOx,15.134516233821
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Ni,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,PCB,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,PM10,0.193822521756
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,PM2.5,0.193822521756
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Pb,0.0
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,SOx,0.848227547149
2014,GR,1198.230134,1183.80033236,1.0121893880627935,2014,GR,Se,0.0
